Puzzle #,StartWord,Word 1,Word 2,Word 3,Word 4,EndWord,Letter 1,Letter 2,Letter 3,Letter 4,Letter 5,EasyH1a,EasyH1b,EasyH2a,EasyH2b,EasyH3a,EasyH3b,EasyH4a,EasyH4b
7350,RHEA,SHEA,SHES,SEES,BEES,BEEP,S,S,E,B,P,3E,2H,3E,2H,4S,3E,4S,2E
7351,LACK,TACK,TALK,TALL,TELL,DELL,T,L,L,E,D,2A,3C,1T,4K,2A,3L,1T,4L
7352,DIRT,DIET,DIED,DEED,DEAD,DEAR,E,D,E,A,R,1D,2I,2I,3E,1D,3E,4D,1D
7353,ARCH,ARCS,ARMS,AIMS,SIMS,SINS,S,M,I,S,N,2R,1A,2R,1A,3M,4S,4S,2I
7354,MUSE,MULE,MILE,MILL,DILL,DULL,L,I,L,D,U,1M,4E,4E,3L,3L,1M,2I,4L
7355,FALL,FILL,FILE,FIVE,DIVE,DIVA,I,E,V,D,A,4L,3L,1F,3L,4E,1F,4E,3V
7356,POTS,BOTS,BETS,BEES,FEES,FEED,B,E,E,F,D,2O,3T,1B,3T,1B,4S,4S,2E
7357,JANE,BANE,BARE,HARE,HERE,HERB,B,R,H,E,B,3N,4E,4E,2A,3R,2A,3R,1H
7358,TREY,TRAY,TRAM,TEAM,TEAS,TWAS,A,M,E,S,W,4Y,2R,1T,3A,4M,1T,1T,3A
7359,WARM,HARM,HART,HAST,FAST,FIST,H,T,S,F,I,2A,3R,1H,3R,1H,4T,4T,3S
7360,CHAT,COAT,COST,LOST,LUST,LUSH,O,S,L,U,H,4T,3A,1C,4T,3S,4T,3S,4T
7361,NOPE,DOPE,DOLE,DOLL,DULL,NULL,D,L,L,U,N,4E,2O,1D,2O,3L,2O,3L,1D
7362,PUTT,PUTS,PETS,PENS,HENS,HERS,S,E,N,H,R,2U,3T,3T,4S,2E,1P,2E,3N
7363,TORO,TORE,SORE,SIRE,SINE,SINS,E,S,I,N,S,1T,2O,2O,3R,1S,3R,2I,1S
7364,STEW,SLEW,FLEW,FLAW,CLAW,CLAM,L,F,A,C,M,3E,1S,2L,3E,2L,4W,3A,4W
7365,WOOD,WORD,WORE,TORE,TOTE,NOTE,R,E,T,T,N,4D,2O,1W,3R,2O,4E,2O,4E
7366,DULL,DOLL,DOLE,HOLE,HOWE,HOWL,O,E,H,W,L,3L,4L,2O,3L,2O,4E,2O,1H
7367,OATS,MATS,MARS,MARE,MERE,MEME,M,R,E,E,M,4S,3T,2A,4S,1M,2A,4E,3R
7368,GEEK,PEEK,PEEL,FEEL,FELL,TELL,P,L,F,L,T,4K,2E,3E,2E,4L,2E,1F,2E
7369,VOLT,COLT,COLE,POLE,PALE,PACE,C,E,P,A,C,3L,4T,3L,1C,4E,2O,4E,1P
7370,SMOG,SMUG,SLUG,SLAG,SWAG,SWAT,U,L,A,W,T,2M,4G,1S,3U,2L,1S,4G,1S
7371,CORE,SORE,SORT,SOOT,SLOT,SLIT,S,T,O,L,I,2O,3R,1S,2O,1S,4T,1S,4T
7372,POLO,POLE,COLE,COKE,CAKE,FAKE,E,C,K,A,F,2O,1P,3L,2O,2O,1C,3K,1C
7373,DORY,CORY,CORE,CARE,CAKE,RAKE,C,E,A,K,R,2O,4Y,2O,1C,1C,3R,2A,4E
7374,SIMS,SUMS,SUES,DUES,DYES,DYER,U,E,D,Y,R,4S,1S,1S,4S,2U,3E,1D,4S
7375,BASS,BASE,BALE,BALD,BOLD,MOLD,E,L,D,O,M,3S,2A,2A,1B,1B,3L,1B,4D
7376,CAGE,CASE,BASE,BASH,BUSH,BUSY,S,B,H,U,Y,2A,1C,3S,4E,3S,1B,1B,4H
7377,DECO,DECK,PECK,PICK,PINK,SINK,K,P,I,N,S,2E,1D,4K,2E,3C,4K,4K,1P
7378,MEAN,MEAD,MEND,MIND,WIND,WINS,D,N,I,W,S,2E,1M,1M,4D,3N,4D,4D,2I
7379,BEND,BAND,BANE,BASE,EASE,ELSE,A,E,S,E,L,1B,3N,3N,2A,4E,1B,3S,2A
7380,AHEM,THEM,THEN,TEEN,SEEN,SEES,T,N,E,S,S,4M,3E,2H,1T,4N,1T,3E,4N
7381,DIME,DIRE,DARE,WARE,WARY,WAVY,R,A,W,Y,V,1D,2I,3R,4E,3R,4E,3R,1W
7382,SOME,SOLE,MOLE,MULE,MUSE,MUSK,L,M,U,S,K,4E,1S,3L,2O,3L,1M,2U,4E
7383,MINA,MINT,TINT,TENT,WENT,WEPT,T,T,E,W,P,3N,1M,4T,2I,4T,1T,3N,2E
7384,DANG,DUNG,SUNG,SUNS,SUES,SEES,U,S,S,E,E,3N,1D,2U,4G,3N,1S,1S,2U
7385,HAYS,BAYS,BARS,BARB,CARB,CURB,B,R,B,C,U,3Y,4S,4S,2A,3R,2A,3R,2A
7386,ODDS,ADDS,AIDS,BIDS,BINS,FINS,A,I,B,N,F,2D,3D,1A,3D,3D,4S,4S,1B
7387,COOL,COIL,COIN,CONN,CONE,BONE,I,N,N,E,B,4L,1C,2O,1C,4N,2O,1C,2O
7388,JEEP,DEEP,DEED,SEED,SHED,SHEA,D,D,S,H,A,2E,4P,1D,3E,4D,3E,3E,4D
7389,HEAL,HEAD,HERD,HARD,HART,KART,D,R,A,T,K,3A,2E,2E,1H,4D,3R,2A,1H
7390,DONG,DANG,PANG,PANS,PATS,PATH,A,P,S,T,H,4G,3N,3N,4G,2A,1P,4S,2A
7391,VEST,LEST,LAST,LASS,LAGS,RAGS,L,A,S,G,R,2E,3S,4T,3S,3S,1L,2A,4S
7392,TERM,TEAM,BEAM,BEAT,BEST,VEST,A,B,T,S,V,2E,4M,3A,4M,1B,2E,1B,2E
7393,TUNE,DUNE,DINE,MINE,MANE,MADE,D,I,M,A,D,2U,3N,4E,3N,4E,2I,1M,4E
7394,TINY,TINS,FINS,FINE,FIVE,FAVE,S,F,E,V,A,3N,1T,3N,2I,2I,1F,1F,2I
7395,VERY,VERB,HERB,HERE,MERE,MEME,B,H,E,M,M,2E,1V,3R,2E,2E,3R,4E,3R
7396,COPS,COPE,COVE,DOVE,DIVE,GIVE,E,V,D,I,G,2O,3P,4E,1C,3V,4E,4E,1D
7397,ANTE,ANTS,ACTS,ACES,AXES,AXIS,S,C,E,X,I,1A,2N,4S,3T,4S,2C,1A,4S
7398,FEUD,FEND,FIND,FINE,VINE,VIBE,N,I,E,V,B,2E,1F,3N,1F,2I,3N,4E,3N
7399,INKS,INNS,IONS,DONS,DOES,DUES,N,O,D,E,U,4S,2N,1I,4S,2O,4S,1D,2O
7400,PIMP,LIMP,LIME,LINE,LONE,ZONE,L,E,N,O,Z,3M,4P,3M,1L,2I,1L,3N,1L
7401,KHAN,THAN,THAW,SHAW,SHOW,SHOE,T,W,S,O,E,4N,2H,2H,3A,4W,3A,4W,1S
7402,WARP,WARE,WORE,TORE,TONE,TONY,E,O,T,N,Y,3R,1W,4E,3R,4E,2O,4E,1T
7403,BOTS,DOTS,DOCS,DOCK,DUCK,MUCK,D,C,K,U,M,2O,3T,1D,4S,2O,1D,1D,4K
7404,SLIM,SLAM,SLAP,SOAP,SOUP,COUP,A,P,O,U,C,2L,1S,3A,1S,1S,3A,2O,4P
7405,ROLF,ROLE,COLE,CONE,CONS,SONS,E,C,N,S,S,2O,3L,3L,2O,2O,1C,2O,1C
7406,COST,COLT,COLD,TOLD,TOLL,TILL,L,D,T,L,I,4T,2O,2O,3L,3L,4D,3L,1T
7407,KILO,MILO,MILD,MOLD,GOLD,GOLF,M,D,O,G,F,2I,4O,1M,2I,4D,3L,3L,4D
7408,MOBS,MONS,MANS,MACS,MACK,TACK,N,A,C,K,T,2O,1M,1M,3N,2A,4S,3C,2A
7409,GREW,BREW,BROW,BROS,BOOS,BOTS,B,O,S,O,T,4W,2R,1B,4W,1B,2R,1B,3O
7410,SITE,RITE,RIFE,RIFF,RUFF,CUFF,R,F,F,U,C,4E,3T,1R,4E,1R,2I,3F,4F
7411,BORA,BORE,BARE,BANE,BANG,YANG,E,A,N,G,Y,3R,2O,4E,1B,4E,1B,2A,3N
7412,YARN,BARN,BURN,TURN,TURF,SURF,B,U,T,F,S,4N,3R,4N,3R,4N,3R,1T,2U
7413,BOAT,COAT,COST,CAST,EAST,EASY,C,S,A,E,Y,4T,2O,4T,2O,1C,3S,4T,2A
7414,LOOT,LOST,LEST,FEST,FEET,FEES,S,E,F,E,S,1L,2O,4T,3S,2E,3S,4T,2E
7415,BUFF,RUFF,RIFF,RIFE,FIFE,FIRE,R,I,E,F,R,3F,4F,4F,1R,1R,3F,3F,2I
7416,NUKE,DUKE,DUNE,DONE,DONS,DOCS,D,N,O,S,C,3K,4E,1D,4E,3N,4E,2O,3N
7417,LENS,LEES,SEES,SEED,SLED,SLEW,E,S,D,L,W,4S,1L,4S,3E,3E,2E,4D,1S
7418,GENT,BENT,BEAT,BEAD,BRAD,BRED,B,A,D,R,E,4T,2E,4T,2E,1B,3A,1B,3A
7419,SECT,SEAT,FEAT,FLAT,FLAW,FLEW,A,F,L,W,E,2E,1S,2E,4T,1F,4T,1F,2L
7420,BRED,BLED,FLED,FLEX,FLUX,FAUX,L,F,X,U,A,4D,1B,2L,3E,3E,2L,1F,4X
7421,TOTE,TATE,MATE,MALE,MALL,MILL,A,M,L,L,I,4E,1T,4E,3T,1M,2A,3L,1M
7422,ROSE,HOSE,HOLE,HALE,HALL,HAUL,H,L,A,L,U,2O,4E,1H,4E,1H,4E,2A,1H
7423,HOOD,HOOK,BOOK,BOOS,BOTS,TOTS,K,B,S,T,T,2O,3O,2O,4K,3O,1B,1B,2O
7424,DECK,BECK,BACK,TACK,TALK,WALK,B,A,T,L,W,3C,2E,1B,4K,4K,2A,2A,1T
7425,AXIS,AXES,ARES,ARMS,AIMS,SIMS,E,R,M,I,S,2X,4S,1A,3E,4S,1A,3M,1A
7426,BEAK,BEAM,SEAM,SLAM,SLIM,SLID,M,S,L,I,D,3A,1B,3A,2E,1S,3A,1S,2L
7427,ACTS,ARTS,ARMS,AIMS,AIDS,KIDS,R,M,I,D,K,1A,4S,4S,1A,3M,4S,1A,4S
7428,SOAR,BOAR,BOAT,BOLT,COLT,CULT,B,T,L,C,U,3A,2O,3A,2O,2O,1B,3L,4T
7429,PULL,BULL,BULK,BUCK,SUCK,SUCH,B,K,C,S,H,3L,2U,2U,3L,2U,4K,2U,4K
7430,DINO,DINE,DIRE,DARE,FARE,FAKE,E,R,A,F,K,1D,2I,4E,1D,3R,1D,3R,4E
7431,BLUR,SLUR,SLUM,SLIM,SLIP,FLIP,S,M,I,P,F,3U,2L,1S,3U,2L,4M,2L,3I
7432,ALAS,ALAN,PLAN,PLAT,PEAT,BEAT,N,P,T,E,B,2L,1A,2L,3A,3A,2L,4T,3A
7433,CAFE,CAGE,GAGE,GAGS,GIGS,PIGS,G,G,S,I,P,2A,4E,2A,3G,2A,3G,1G,4S
7434,FURY,BURY,BUSY,BUST,BEST,FEST,B,S,T,E,F,2U,4Y,4Y,2U,1B,2U,1B,4T
7435,BURN,BARN,BARS,BATS,BOTS,POTS,A,S,T,O,P,1B,4N,2A,1B,4S,1B,3T,1B
7436,LIMB,LAMB,LAMA,MAMA,MANA,MANS,A,A,M,N,S,4B,1L,3M,2A,2A,3M,2A,4A
7437,DOES,DONS,SONS,SOUS,SOUR,POUR,N,S,U,R,P,4S,1D,3N,2O,1S,2O,3U,2O
7438,HEAR,HEAT,SEAT,STAT,STAG,SNAG,T,S,T,G,N,3A,1H,3A,4T,1S,3A,3A,1S
7439,TOTE,TOTS,BOTS,BATS,BAYS,DAYS,S,B,A,Y,D,1T,2O,3T,4S,4S,3T,2A,4S
7440,BRED,BRAD,BEAD,BEAT,BEST,TEST,A,E,T,S,T,4D,1B,1B,3A,1B,2E,4T,2E
7441,ROOK,ROOM,ROAM,ROAR,SOAR,STAR,M,A,R,S,T,2O,3O,1R,2O,3A,1R,3A,4R
7442,STEP,STEW,SLEW,BLEW,BREW,CREW,W,L,B,R,C,2T,3E,4W,3E,3E,4W,4W,1B
7443,FLAP,FLAT,FEAT,FEET,FEED,FEND,T,E,E,D,N,1F,2L,1F,4T,2E,1F,3E,2E
7444,TICK,TACK,BACK,BARK,BARD,YARD,A,B,R,D,Y,3C,4K,4K,3C,2A,4K,1B,2A
7445,FILM,FILE,FIRE,HIRE,HERE,HERD,E,R,H,E,D,2I,1F,1F,2I,3R,2I,4E,1H
7446,HAND,WAND,WANT,WAIT,WHIT,CHIT,W,T,I,H,C,3N,2A,1W,3N,1W,2A,1W,4T
7447,TREE,FREE,FRET,FEET,FEAT,PEAT,F,T,E,A,P,3E,2R,1F,3E,3E,4T,4T,2E
7448,HULA,HULL,DULL,DILL,DIAL,VIAL,L,D,I,A,V,2U,3L,3L,4L,1D,3L,4L,2I
7449,PADS,PALS,PALE,PILE,TILE,TILT,L,E,I,T,T,1P,2A,3L,1P,4E,3L,3L,4E
7450,LEAP,LEAK,PEAK,PECK,PUCK,PUNK,K,P,C,U,N,3A,1L,3A,2E,4K,2E,1P,4K
7451,YANK,SANK,SAND,SEND,SEED,SHED,S,D,E,E,H,4K,2A,2A,3N,1S,3N,2E,4D
7452,ALAN,PLAN,PLAT,PLOT,BLOT,BOOT,P,T,O,B,O,4N,3A,1P,3A,2L,1P,2L,4T
7453,HELP,HELD,HOLD,HOLE,HONE,TONE,D,O,E,N,T,2E,3L,4D,3L,3L,1H,2O,1H
7454,YELP,YELL,FELL,FALL,FAIL,FOIL,L,F,A,I,O,1Y,2E,3L,2E,1F,3L,1F,2A
7455,HIVE,HAVE,HALE,HALL,HULL,HULK,A,L,L,U,K,1H,3V,1H,4E,3L,1H,4L,3L
7456,TEST,FEST,FEET,FEED,FLED,FLEA,F,E,D,L,A,3S,4T,2E,4T,1F,2E,4D,3E
7457,RAIL,HAIL,HAIR,HEIR,HEAR,LEAR,H,R,E,A,L,4L,2A,3I,2A,3I,4R,2E,4R
7458,TEST,LEST,LOST,LOSE,LONE,CONE,L,O,E,N,C,2E,4T,4T,1L,2O,1L,1L,2O
7459,VOTE,NOTE,NITE,LITE,LINE,LING,N,I,L,N,G,2O,4E,3T,1N,2I,4E,2I,4E
7460,MIME,MICE,RICE,RIDE,RUDE,RUDD,C,R,D,U,D,1M,4E,2I,4E,1R,2I,3D,4E
7461,MADE,MALE,MOLE,POLE,POLL,POOL,L,O,P,L,O,4E,1M,3L,1M,4E,3L,3L,1P
7462,HILL,DILL,DELL,DEAL,DEAR,GEAR,D,E,A,R,G,2I,3L,3L,4L,4L,1D,2E,3A
7463,SILO,SILL,SELL,SEAL,SEAT,SPAT,L,E,A,T,P,3L,2I,3L,1S,2E,1S,2E,3A
7464,MAGE,MARE,MORE,MORN,MOON,GOON,R,O,N,O,G,1M,4E,4E,1M,2O,3R,4N,2O
7465,FAME,GAME,GALE,GALL,MALL,MAIL,G,L,L,M,I,2A,3M,2A,4E,2A,1G,3L,2A
7466,QUIT,SUIT,SLIT,SLOT,BLOT,BLOC,S,L,O,B,C,3I,4T,3I,4T,1S,4T,4T,2L
7467,TOOT,TORT,TART,CART,CARL,EARL,R,A,C,L,E,4T,2O,4T,1T,3R,4T,2A,1C
7468,ROSE,LOSE,LOSS,BOSS,BOTS,BETS,L,S,B,T,E,3S,4E,1L,2O,2O,4S,2O,4S
7469,GAVE,FAVE,FARE,FORE,FORK,FOLK,F,R,O,K,L,4E,3V,2A,4E,3R,4E,1F,3R
7470,BEAK,BECK,BACK,RACK,RACE,RICE,C,A,R,E,I,2E,4K,3C,4K,2A,4K,2A,1R
7471,RAMS,RAMP,RUMP,HUMP,HEMP,HELP,P,U,H,E,L,1R,3M,4P,1R,3M,2U,1H,3M
7472,SILO,SILK,SICK,SUCK,DUCK,DUCT,K,C,U,D,T,1S,2I,2I,1S,3C,1S,2U,4K
7473,HOOF,HOOD,HOLD,HOLE,HALE,SALE,D,L,E,A,S,2O,3O,1H,2O,1H,2O,1H,4E
7474,NEAT,HEAT,HEAP,HEMP,HUMP,JUMP,H,P,M,U,J,4T,3A,1H,3A,1H,4P,4P,3M
7475,MOAN,MORN,BORN,BURN,BURY,FURY,R,B,U,Y,F,2O,1M,3R,4N,4N,3R,2U,3R
7476,PACE,PAGE,GAGE,GAGS,GAYS,GUYS,G,G,S,Y,U,2A,1P,2A,4E,2A,1G,1G,2A
7477,CAIN,CHIN,CHIP,CHAP,CLAP,CLAW,H,P,A,L,W,3I,1C,2H,1C,4P,2H,3A,1C
7478,TEEN,SEEN,SEED,FEED,FEND,FIND,S,D,F,N,I,3E,2E,3E,2E,4D,2E,2E,1F
7479,DILL,MILL,MILD,MOLD,MOOD,MOOR,M,D,O,O,R,4L,3L,3L,2I,1M,4D,4D,2O
7480,PADS,PALS,PALE,POLE,POLL,ROLL,L,E,O,L,R,4S,2A,1P,2A,3L,4E,1P,3L
7481,ROOK,ROCK,RACK,RACE,RAGE,GAGE,C,A,E,G,G,2O,4K,3C,1R,1R,2A,2A,1R
7482,LAVA,LAMA,MAMA,MANA,MINA,MINK,M,M,N,I,K,1L,2A,3M,4A,1M,4A,1M,4A
7483,HURT,HART,TART,TORT,TOUT,ROUT,A,T,O,U,R,3R,4T,4T,2A,4T,1T,2O,1T
7484,SOFA,SOFT,SORT,TORT,TORY,DORY,T,R,T,Y,D,3F,2O,2O,4T,3R,4T,2O,3R
7485,SHES,SUES,SUNS,SONS,SONG,HONG,U,N,O,G,H,3E,1S,1S,4S,3N,1S,3N,1S
7486,TRIM,BRIM,BRIE,BREE,FREE,FRET,B,E,E,F,T,3I,4M,2R,1B,2R,4E,3E,4E
7487,NAVE,HAVE,HALE,HALL,HAIL,TAIL,H,L,L,I,T,2A,4E,1H,2A,1H,2A,4L,1H
7488,LOFT,LOOT,LOOK,LOCK,LACK,RACK,O,K,C,A,R,1L,4T,1L,3O,4K,2O,4K,1L
7489,HORN,PORN,PORK,PARK,PACK,PICK,P,K,A,C,I,4N,2O,1P,2O,4K,3R,1P,2A
7490,DISC,DISK,RISK,RISE,ROSE,ROSY,K,R,E,O,Y,2I,1D,2I,3S,3S,1R,1R,3S
7491,LEAR,LEAN,LOAN,MOAN,MORN,TORN,N,O,M,R,T,1L,2E,1L,3A,2O,4N,2O,1M
7492,WIKI,WIFI,WIFE,LIFE,LIME,LIMA,F,E,L,M,A,2I,1W,1W,3F,2I,3F,4E,1L
7493,TEST,PEST,PAST,PANT,PANG,SANG,P,A,N,G,S,3S,2E,1P,3S,2A,1P,3N,2A
7494,CHIC,CHIN,CAIN,VAIN,VAIL,VEIL,N,A,V,L,E,3I,2H,3I,1C,4N,3I,2A,3I
7495,SICK,SACK,SANK,SANE,CANE,CAFE,A,N,E,C,F,4K,3C,4K,2A,1S,2A,3N,2A
7496,APPS,ALPS,ALAS,ALAN,CLAN,CLAW,L,A,N,C,W,4S,3P,4S,2L,3A,2L,2L,4N
7497,COME,CONE,BONE,BOND,BEND,TEND,N,B,D,E,T,2O,1C,4E,3N,1B,3N,4D,1B
7498,AMPS,ALPS,ALAS,ALAN,CLAN,CLAD,L,A,N,C,D,1A,4S,1A,4S,1A,3A,3A,4N
7499,COOL,COAL,COAT,COST,LOST,LOSS,A,T,S,L,S,4L,2O,1C,2O,4T,1C,3S,2O
7500,SHIV,SHIP,SHOP,SHOT,SOOT,SOFT,P,O,T,O,F,2H,1S,2H,1S,2H,3O,1S,4T
7501,FAIR,HAIR,HEIR,HEAR,DEAR,DEAF,H,E,A,D,F,2A,3I,3I,4R,2E,1H,4R,3A
7502,CAIN,COIN,CORN,TORN,TORT,TART,O,R,T,T,A,4N,3I,2O,1C,3R,2O,1T,2O
7503,SHIV,SHIN,CHIN,COIN,CORN,HORN,N,C,O,R,H,2H,3I,4N,3I,3I,1C,4N,1C
7504,CURB,CARB,BARB,BARD,BAND,LAND,A,B,D,N,L,4B,1C,2A,4B,3R,1B,1B,4D
7505,LORD,LORE,GORE,GONE,GONG,GANG,E,G,N,G,A,3R,2O,4E,3R,1G,4E,2O,1G
7506,PODS,POTS,PITS,PICS,PICK,KICK,T,I,C,K,K,1P,4S,4S,3T,1P,4S,3C,1P
7507,TACK,BACK,BANK,BANE,VANE,VINE,B,N,E,V,I,4K,2A,2A,1B,1B,3N,4E,2A
7508,BURR,BURN,BARN,BARE,MARE,MAGE,N,A,E,M,G,2U,1B,3R,4N,3R,1B,3R,4E
7509,ANTE,ANTS,ARTS,ARES,AREA,ARIA,S,R,E,A,I,1A,2N,3T,1A,2R,1A,2R,3E
7510,MOLE,MOLD,MOOD,MOOR,POOR,POUR,D,O,R,P,U,1M,3L,1M,4D,2O,1M,3O,4R
7511,LICE,LICK,LUCK,BUCK,BULK,BULB,K,U,B,L,B,2I,3C,4K,1L,2U,4K,1B,2U
7512,NESS,NEST,NEAT,HEAT,HEAP,REAP,T,A,H,P,R,2E,1N,4T,1N,2E,3A,3A,2E
7513,CENT,BENT,BEST,JEST,JESS,JOSS,B,S,J,S,O,2E,3N,1B,4T,2E,3S,3S,2E
7514,SUES,SEES,BEES,BEET,BEST,TEST,E,B,T,S,T,4S,1S,4S,3E,2E,3E,2E,4T
7515,FLAX,FLAT,FEAT,FEST,LEST,LEFT,T,E,S,L,F,1F,2L,4T,3A,2E,4T,4T,3S
7516,LAKH,LAKE,MAKE,MADE,MODE,MODS,E,M,D,O,S,1L,2A,4E,2A,4E,1M,1M,4E
7517,FERN,KERN,KEEN,BEEN,BEER,DEER,K,E,B,R,D,2E,3R,4N,2E,4N,3E,3E,2E
7518,POOR,MOOR,MOOT,MOTT,MOTH,METH,M,T,T,H,E,2O,4R,2O,1M,4T,1M,2O,3T
7519,GLEN,GLEE,FLEE,FLEW,SLEW,SKEW,E,F,W,S,K,3E,2L,4E,2L,1F,2L,2L,3E
7520,RICH,RICK,ROCK,ROOK,BOOK,BOON,K,O,O,B,N,2I,1R,4K,1R,1R,4K,3O,4K
7521,COLD,COLE,COKE,CAKE,LAKE,LAKH,E,K,A,L,H,2O,3L,2O,4E,3K,4E,2A,4E
7522,YAWN,PAWN,PAWS,PATS,PITS,SITS,P,S,T,I,S,3W,2A,1P,2A,4S,2A,4S,1P
7523,BRIM,BRIT,BAIT,BAIL,BALL,BALD,T,A,L,L,D,3I,1B,4T,3I,3I,2A,2A,1B
7524,VIAL,VEAL,SEAL,SEAM,SLAM,SLUM,E,S,M,L,U,4L,1V,4L,2E,2E,1S,4M,3A
7525,SUED,SLED,SLID,SLIP,SHIP,SHOP,L,I,P,H,O,1S,3E,1S,4D,3I,2L,3I,4P
7526,COUP,SOUP,SOUR,SLUR,SLUG,SNUG,S,R,L,G,N,2O,4P,2O,1S,4R,1S,1S,3U
7527,LANG,LANE,LATE,MATE,MATT,MOTT,E,T,M,T,O,1L,3N,2A,1L,2A,3T,2A,3T
7528,TWAS,TEAS,TEES,REES,REPS,RIPS,E,E,R,P,I,1T,4S,4S,2E,4S,3E,2E,4S
7529,BETS,BATS,BARS,BARN,YARN,YAWN,A,R,N,Y,W,1B,4S,2A,1B,3R,1B,2A,4N
7530,TIDY,TIDE,TILE,TILL,KILL,KILN,E,L,L,K,N,2I,1T,2I,4E,1T,3L,2I,3L
7531,SOMA,SOME,SORE,SIRE,SIDE,WIDE,E,R,I,D,W,2O,3M,4E,1S,1S,3R,2I,1S
7532,YANG,TANG,TONG,TONE,TORE,TORN,T,O,E,R,N,2A,4G,4G,3N,3N,2O,2O,4E
7533,ROAR,BOAR,BEAR,BEAK,BECK,HECK,B,E,K,C,H,2O,3A,4R,3A,3A,1B,1B,2E
7534,CITE,BITE,BITS,BOTS,DOTS,DOGS,B,S,O,D,G,4E,3T,3T,1B,4S,3T,3T,4S
7535,POOL,POLL,PILL,PILE,PINE,WINE,L,I,E,N,W,1P,4L,1P,4L,1P,3L,1P,4E
7536,SPOT,SPAT,SEAT,HEAT,HEAP,HEMP,A,E,H,P,M,1S,2P,4T,1S,3A,4T,3A,2E
7537,VERA,VERY,VARY,WARY,WARP,CARP,Y,A,W,P,C,3R,2E,4Y,1V,4Y,3R,3R,2A
7538,LAVA,LAMA,LAME,LACE,LACK,RACK,M,E,C,K,R,4A,2A,2A,1L,2A,4E,1L,2A
7539,DUKE,PUKE,POKE,PORE,PORN,HORN,P,O,R,N,H,4E,2U,4E,1P,4E,2O,2O,3R
7540,SODA,SOMA,SOME,SOLE,POLE,POLO,M,E,L,P,O,4A,2O,2O,1S,1S,2O,2O,4E
7541,SWAN,SPAN,SPIN,SHIN,CHIN,CAIN,P,I,H,C,A,1S,4N,2P,4N,3I,1S,3I,4N
7542,TOUR,SOUR,SOUS,SONS,SONG,PONG,S,S,N,G,P,4R,2O,1S,3U,2O,1S,2O,1S
7543,STAR,SOAR,BOAR,BEAR,BEAN,BRAN,O,B,E,N,R,4R,1S,4R,3A,3A,1B,2E,3A
7544,COWS,CONS,CONE,LONE,LINE,LINK,N,E,L,I,K,4S,1C,2O,3N,4E,2O,4E,3N
7545,BALL,CALL,CARL,CARS,CAMS,JAMS,C,R,S,M,J,3L,2A,1C,4L,1C,3R,4S,2A
7546,LOWS,LAWS,LABS,CABS,CAMS,CAMO,A,B,C,M,O,1L,4S,1L,2A,2A,3B,4S,1C
7547,STUB,STAB,STAR,SOAR,ROAR,ROAD,A,R,O,R,D,1S,4B,3A,1S,1S,4R,4R,2O
7548,ODDS,ADDS,AIDS,AIDE,RIDE,RISE,A,I,E,R,S,4S,3D,3D,1A,3D,1A,3D,2I
7549,SEAL,SELL,BELL,BULL,BULK,HULK,L,B,U,K,H,2E,1S,3L,4L,1B,4L,3L,1B
7550,HOVE,MOVE,MORE,MORN,MOON,NOON,M,R,N,O,N,4E,3V,2O,4E,1M,3R,2O,1M
7551,GOES,TOES,TOTS,TOTE,TATE,DATE,T,T,E,A,D,4S,3E,2O,4S,1T,2O,3T,4E
7552,FUEL,FULL,FALL,HALL,HALT,HOLT,L,A,H,T,O,4L,2U,1F,4L,3L,2A,3L,2A
7553,MAUD,MAID,SAID,SLID,SLED,SLEW,I,S,L,E,W,4D,2A,4D,2A,4D,3I,4D,2L
7554,VIVA,DIVA,DIVE,DICE,RICE,RICH,D,E,C,R,H,4A,3V,1D,2I,1D,4E,2I,3C
7555,YARN,BARN,BORN,BOON,BOOK,ROOK,B,O,O,K,R,2A,4N,4N,1B,4N,2O,3O,2O
7556,SIZE,SITE,BITE,BITS,BETS,BETH,T,B,S,E,H,1S,2I,2I,3T,1B,3T,3T,1B
7557,COME,CORE,CORK,DORK,DOCK,DECK,R,K,D,C,E,4E,1C,3R,2O,3R,2O,4K,1D
7558,WENT,WANT,PANT,PACT,PACE,MACE,A,P,C,E,M,4T,3N,2A,4T,2A,4T,2A,1P
7559,RAFT,RIFT,RIOT,ROOT,ROOM,DOOM,I,O,O,M,D,1R,4T,1R,2I,1R,4T,3O,1R
7560,GULF,GOLF,GOLD,GOOD,GOON,NOON,O,D,O,N,N,3L,4F,2O,3L,4D,1G,3O,2O
7561,KENT,RENT,RANT,RANK,TANK,TALK,R,A,K,T,L,3N,4T,4T,3N,1R,3N,3N,4K
7562,FIRM,FORM,FORK,PORK,PERK,JERK,O,K,P,E,J,4M,3R,1F,3R,4K,3R,3R,4K
7563,MASH,MASK,MUSK,DUSK,DUNK,JUNK,K,U,D,N,J,2A,3S,1M,3S,3S,4K,4K,1D
7564,DIFF,RIFF,RIFT,RAFT,RANT,WANT,R,T,A,N,W,4F,2I,1R,3F,4T,3F,4T,1R
7565,MELT,BELT,BOLT,BOOT,BOOS,ZOOS,B,O,O,S,Z,3L,4T,4T,3L,4T,2O,1B,3O
7566,SNAP,SLAP,SLIP,SHIP,WHIP,WHIM,L,I,H,W,M,4P,3A,2L,4P,1S,3I,3I,2H
